state,date,adult_icu_bed_utilization,prob_breach_7d
KS,2023-02-08,0.793190416141236,0.059012555
KS,2023-04-10,0.681012658227848,0.034742106
GA,2023-05-14,0.752904725019365,0.030917028
MI,2023-04-13,0.758273984080436,0.03962156
SD,2023-04-10,0.515555555555556,0.061867826
WV,2023-05-30,0.741652021089631,0.07574158
WY,2022-10-25,0.295081967213115,0.07460313
WV,2022-11-26,0.761829652996846,0.07981867
MI,2022-11-05,0.770540655598127,0.18557613
ND,2023-01-13,0.490740740740741,0.09631981
MO,2022-12-03,0.772,0.08772688
AZ,2023-05-07,0.662658227848101,0.03358839
AR,2022-11-18,0.751126126126126,0.109998524
IA,2023-01-20,0.697632058287796,0.058395583
IL,2023-06-02,0.613591595535128,0.01424648
IN,2023-05-26,0.654078549848943,0.014885337
ID,2022-12-26,0.743295019157088,0.114884876
ND,2023-01-17,0.502347417840376,0.08216323
ME,2023-04-18,0.650793650793651,0.15085557
MI,2023-03-01,0.760407816482583,0.0633712
MD,2023-02-25,0.70873786407767,0.05939846
DC,2022-10-28,0.809815950920245,0.42954752
FL,2023-02-07,0.78392884526913,0.046798363
NV,2023-01-12,0.802424242424242,0.10192922
SD,2023-02-01,0.540909090909091,0.05505111
UT,2023-04-06,0.66600790513834,0.049082797
IL,2022-11-17,0.661367249602544,0.07689017
CA,2023-03-29,0.753020925434718,0.05115879
HI,2022-12-01,0.753424657534247,0.20711094
NY,2023-01-25,0.763452914798206,0.50750893
NJ,2022-12-27,0.453504510756419,0.12831618
OH,2023-01-15,0.713178294573644,0.14890972
IL,2023-01-04,0.687579214195184,0.096723914
MS,2022-11-08,0.795698924731183,0.106251225
PR,2022-11-16,0.79073482428115,0.0726535
CA,2023-04-07,0.74264049955397,0.07048686
AZ,2022-10-22,0.594414086217365,0.026911573
NM,2022-12-09,0.836633663366337,0.09252545
NV,2023-01-02,0.778186274509804,0.12308134
DC,2022-12-22,0.82258064516129,0.41619635
TN,2023-02-21,0.664078463424602,0.06670793
AL,2023-05-01,0.789690721649484,0.021675728
GA,2022-11-15,0.78970297029703,0.2230161
FL,2022-12-09,0.775096674400619,0.07917126
HI,2023-03-07,0.724770642201835,0.07168192
TX,2023-02-01,0.896037927531324,0.26082143
WV,2023-04-11,0.768965517241379,0.043096405
OR,2023-01-23,0.752225519287834,0.112697735
KY,2023-02-10,0.789970930232558,0.08072086
UT,2022-12-22,0.72007722007722,0.09553439
PR,2023-03-12,0.721881390593047,0.04760059
IA,2022-10-26,0.73967684021544,0.074007936
KY,2023-02-12,0.767776096822995,0.11789804
VA,2022-11-08,0.704375667022412,0.05418997
NC,2023-05-01,0.79990671641791,0.23528393
GA,2022-10-26,0.810049019607843,0.045479055
PR,2022-12-22,0.746268656716418,0.102295995
MO,2023-03-19,0.76792009400705,0.0754839
MN,2023-04-03,0.690533980582524,0.048124343
WI,2022-11-09,0.76228847703465,0.19773838
NH,2022-12-20,0.877828054298642,0.095857404
AR,2023-01-19,0.847727272727273,0.2808264
AZ,2022-12-30,0.694776589049717,0.122743614
ME,2023-03-03,0.738461538461538,0.44202602
AR,2023-01-03,0.813847900113507,0.39519942
VT,2022-12-01,0.814432989690722,0.22283784
SD,2023-05-14,0.538461538461538,0.08342083
TX,2023-04-23,0.86463836764438,0.31436262
DE,2023-05-24,0.731428571428571,0.097487524
OR,2023-06-07,0.755038759689922,0.04949133
AL,2023-02-09,0.86556927297668,0.28647706
RI,2023-01-08,0.80794701986755,0.26365423
WY,2023-04-12,0.355140186915888,0.021322647
CO,2023-04-29,0.574960127591707,0.07137347
DC,2023-06-01,0.769480519480519,0.071671024
NM,2023-04-20,0.849740932642487,0.08206533
CT,2023-03-03,0.750279955207167,0.11739462
OR,2023-04-21,0.708782742681048,0.05470462
NH,2023-04-19,0.813559322033898,0.040120214
UT,2023-04-27,0.676982591876209,0.03904891
AK,2023-02-16,0.756302521008403,0.103828825
IN,2023-02-18,0.658077304261645,0.00427074
IA,2023-05-11,0.703374777975133,0.02661529
MD,2023-03-13,0.725738396624473,0.1604696
OH,2022-12-03,0.758620689655172,0.26263455
MT,2023-03-30,0.651376146788991,0.06802255
AK,2023-04-08,0.706766917293233,0.111682326
CT,2023-01-12,0.759238521836506,0.3967894
MA,2023-04-07,0.796862745098039,0.080998234
TX,2023-04-22,0.871007587788954,0.15886492
VI,2023-02-04,0.642857142857143,0.4172895
VA,2022-12-23,0.665971860343929,0.17285863
OH,2023-01-18,0.755151843817787,0.16647598
MS,2022-12-08,0.802153432032302,0.09368798
NH,2022-10-27,0.864035087719298,0.34967875
ND,2023-03-14,0.562790697674419,0.12814061
WV,2023-03-29,0.826689774696707,0.062146463
KS,2023-02-14,0.73637515842839,0.027967244
IL,2023-02-04,0.607898894154818,0.037532315
TX,2023-03-02,0.900963326009802,0.3361034
WI,2023-03-08,0.70906200317965,0.09249103
KY,2023-04-11,0.780772032046613,0.084279746
WA,2023-03-21,0.735973597359736,0.1585017
KY,2023-03-12,0.748097412480974,0.17185466
HI,2023-05-04,0.701834862385321,0.13612708
SD,2022-11-20,0.502145922746781,0.033364926
DC,2022-11-07,0.80794701986755,0.3791786
IA,2023-05-01,0.706093189964158,0.031561926
OH,2023-04-13,0.727896760021966,0.047558416
SC,2023-02-07,0.727344992050874,0.03170304
MI,2023-02-19,0.736235595390525,0.07446433
MN,2022-11-19,0.769869513641756,0.19192907
FL,2023-03-18,0.742314228333076,0.15936694
VA,2023-04-24,0.639412997903564,0.023119248
NC,2023-01-28,0.84474123539232,0.3678004
NV,2023-01-07,0.806763285024155,0.08459258
KS,2023-01-03,0.756218905472637,0.058539473
TN,2022-12-01,0.709823263460748,0.071782194
TX,2023-03-03,0.897842211732974,0.08727834
MN,2023-03-17,0.761176470588235,0.055323362
IA,2022-11-06,0.659380692167577,0.026135307
DC,2022-11-15,0.79585798816568,0.18320237
MA,2022-12-16,0.889983579638752,0.48383173
FL,2023-01-14,0.800152671755725,0.10097936
PR,2023-04-09,0.684630738522954,0.1399923
WI,2023-01-18,0.768979591836735,0.139775
AL,2022-10-31,0.827831715210356,0.030430838
OK,2023-03-11,0.769669327251995,0.080669865
OR,2022-11-29,0.771186440677966,0.42553332
IA,2023-03-16,0.696043165467626,0.031124815
SD,2022-10-22,0.525423728813559,0.08250867
ND,2023-03-04,0.49537037037037,0.12628321
KS,2022-12-28,0.743276283618582,0.033963736
GA,2023-05-08,0.78416149068323,0.028774325
KY,2022-11-11,0.8,0.108986184
NM,2023-01-14,0.816753926701571,0.0982283
SC,2023-04-07,0.646496815286624,0.03485728
DE,2023-02-17,0.674033149171271,0.2119201
CA,2023-02-04,0.753344112891372,0.06419327
MN,2023-04-11,0.696576151121606,0.075421914
DC,2022-11-26,0.808917197452229,0.2805476
PR,2023-02-11,0.812757201646091,0.064385384
NC,2022-12-09,0.851467268623025,0.440878
WA,2022-11-02,0.80364900086881,0.17048647
LA,2023-05-15,0.722184760620364,0.009220141
LA,2023-01-03,0.768472906403941,0.1848191
MT,2023-04-29,0.578703703703704,0.039269894
CT,2023-02-14,0.704494382022472,0.06936265
NM,2023-05-18,0.817948717948718,0.042318366
AZ,2023-04-09,0.677623261694058,0.048292
IL,2022-12-11,0.659813684548667,0.24350011
NM,2023-03-23,0.804232804232804,0.07287657
TN,2023-06-01,0.654905335628227,0.014644086
SD,2023-03-01,0.622727272727273,0.07850636
LA,2022-11-22,0.733882030178326,0.1118001
AK,2023-03-29,0.671875,0.11227532
WI,2022-12-12,0.74468085106383,0.29342955
TX,2022-10-28,0.875471698113208,0.17193878
IL,2023-03-19,0.587100853619981,0.016526634
OH,2023-03-26,0.697887715397443,0.059565715
DC,2022-11-05,0.810126582278481,0.3940504
OR,2022-10-23,0.76046176046176,0.064912096
OR,2023-01-19,0.756559766763848,0.14193499
NC,2023-04-30,0.775726811259806,0.2393357
CA,2023-05-03,0.714932809904877,0.05610935
MO,2023-05-20,0.754282339043119,0.044045556
HI,2022-11-24,0.671232876712329,0.08606458
WA,2023-01-25,0.806788511749347,0.093055815
DE,2022-12-15,0.729281767955801,0.27437532
CA,2023-04-26,0.733887733887734,0.01723314
WY,2023-06-10,0.46078431372549,0.02217304
KS,2023-03-09,0.740226986128626,0.028698452
IA,2023-04-03,0.725454545454546,0.026093923
SC,2023-01-30,0.690966719492868,0.021448787
MI,2022-12-09,0.814580699536452,0.33771724
DC,2023-03-31,0.82874617737003,0.2015863
UT,2023-02-14,0.667307692307692,0.056528877
NE,2023-02-10,0.786324786324786,0.03968043
CT,2023-03-17,0.704035874439462,0.09537314
DE,2023-02-05,0.679558011049724,0.28017128
OR,2023-01-04,0.793248945147679,0.18207438
ND,2023-03-17,0.563981042654028,0.07757557
LA,2022-11-20,0.702627939142462,0.04387204
MN,2023-04-17,0.709563164108619,0.0487806
LA,2023-04-15,0.740566037735849,0.04084518
MA,2023-02-08,0.8152,0.1415427
IA,2023-02-18,0.66970802919708,0.04916058
TN,2023-01-23,0.682895850973751,0.041484736
AL,2023-01-07,0.861111111111111,0.13818896
AR,2023-02-02,0.776239907727797,0.068752564
AS,2022-12-26,0.714285714285714,0.28135636
OK,2023-04-18,0.783256880733945,0.027146013
OH,2023-02-06,0.681046479265238,0.08253657
AK,2022-11-12,0.890322580645161,0.07353011
RI,2023-03-30,0.814569536423841,0.060534783
KY,2023-04-29,0.745864661654135,0.063422434
DE,2023-03-30,0.712707182320442,0.24057713
NH,2022-12-17,0.881278538812785,0.34253755
OH,2022-12-20,0.77292817679558,0.14012407
NV,2023-05-03,0.75625,0.07644464
WI,2022-11-27,0.729183508488278,0.08517301
OH,2022-12-25,0.668961718534839,0.11092463
VI,2023-04-23,0.571428571428571,0.5605359
AZ,2022-10-24,0.598535692495424,0.039011862
IN,2023-04-26,0.662251655629139,0.014995846
WI,2023-04-06,0.71219512195122,0.060162432
NE,2023-05-28,0.715767634854772,0.06111271
NY,2023-03-22,0.747039106145251,0.15864506
NE,2023-02-16,0.795959595959596,0.037449688
AS,2022-12-31,0.142857142857143,0.14206636
NY,2022-12-02,0.783711615487316,0.19354211
MO,2023-02-08,0.825280898876404,0.12694547
DE,2023-02-10,0.718232044198895,0.22168216
AK,2023-04-11,0.671875,0.11510215
NY,2023-04-13,0.728946777453402,0.026039785
NC,2022-11-21,0.802752293577982,0.3223655
MS,2023-03-13,0.778097982708934,0.057406332
DE,2023-02-03,0.723756906077348,0.36067015
MO,2023-05-05,0.803212851405622,0.08825199
NM,2023-02-04,0.78974358974359,0.046693515
CO,2023-05-11,0.617391304347826,0.010473666
MD,2022-12-24,0.695,0.16812198
MD,2023-03-03,0.722950819672131,0.18833639
SC,2022-11-12,0.720123361603701,0.11460426
NM,2023-05-07,0.789757412398922,0.06764664
NJ,2023-01-17,0.481430059007289,0.41144308
AR,2022-11-27,0.741379310344828,0.07719405
MN,2022-11-03,0.788980070339976,0.10107883
CA,2022-12-23,0.76961950059453,0.3660247
AZ,2023-04-30,0.647169811320755,0.04435694
LA,2022-12-01,0.773659827928524,0.08824956
MO,2023-01-15,0.786848072562358,0.20344523
UT,2023-03-03,0.72147001934236,0.054882675
MD,2023-04-22,0.67722602739726,0.11644261
NH,2022-11-08,0.819383259911894,0.35112947
MI,2023-01-14,0.78736122971819,0.27812034
IN,2022-12-03,0.765407554671968,0.113813505
CA,2023-05-26,0.727355072463768,0.1087183
NE,2023-01-29,0.735887096774194,0.04749146
WI,2023-04-25,0.704006541291905,0.017277468
MT,2023-05-02,0.576744186046512,0.044276886
PR,2022-12-01,0.783004552352049,0.098740906
NM,2022-10-27,0.799007444168734,0.04055634
ND,2023-05-24,0.502347417840376,0.13020389
OK,2023-02-23,0.82874617737003,0.0726698
IN,2023-04-19,0.712797619047619,0.0054491637
NE,2023-05-09,0.748478701825558,0.043706566
MS,2022-12-03,0.810109289617486,0.07715753
AL,2023-05-07,0.804258241758242,0.053954367
ID,2022-12-07,0.815384615384615,0.17489308
AZ,2023-02-09,0.707258548290342,0.033105303
VA,2023-01-20,0.72126885075403,0.27747855
SD,2022-11-29,0.605932203389831,0.052726854
TX,2023-02-24,0.893931667516573,0.11189473
WY,2023-03-22,0.441441441441441,0.10667694
DE,2022-10-26,0.751381215469613,0.25752208
TN,2023-05-21,0.617549668874172,0.027177664
MT,2023-04-27,0.583333333333333,0.039728228
MS,2023-02-22,0.803072625698324,0.059299167
MT,2023-05-27,0.652777777777778,0.024849705
VT,2023-01-13,0.835051546391753,0.1345913
NH,2022-12-11,0.841628959276018,0.38921946
DC,2023-02-28,0.82716049382716,0.04039859
WA,2023-04-13,0.79143897996357,0.039754674
NC,2023-06-01,0.801431980906921,0.25855458
NY,2023-05-29,0.67660656495608,0.028819606
SD,2022-11-24,0.523404255319149,0.06256748
IA,2023-03-21,0.7336860670194,0.060207624
TX,2023-04-09,0.846994535519126,0.08425539
MS,2022-12-04,0.804613297150611,0.051266827
KY,2023-06-05,0.775306748466258,0.07124779
RI,2022-11-04,0.828767123287671,0.080538034
CO,2023-04-16,0.582453290008124,0.08050339
VI,2023-05-02,0.5,0.01935841
CA,2022-11-02,0.71462901772304,0.025158273
TX,2022-11-17,0.869672943508424,0.137353
MN,2023-02-12,0.712616822429906,0.092674345
WA,2022-12-18,0.784121320249777,0.04616014
AR,2023-02-23,0.790035587188612,0.048646662
DE,2023-03-02,0.685082872928177,0.1329256
FL,2023-04-21,0.737156704361874,0.03359443
NC,2023-03-23,0.817011494252874,0.5390829
IN,2023-05-10,0.692991115498519,0.0066836705
PR,2022-11-01,0.724727838258165,0.022618193
PA,2023-03-10,0.762217776507574,0.10693737
IN,2022-11-05,0.736602628918099,0.039716784
MI,2023-01-17,0.813973424774968,0.44615206
NM,2023-05-02,0.772020725388601,0.035091028
IN,2023-02-22,0.716971544715447,0.030667104
ID,2023-05-10,0.68,0.025080675
MT,2023-03-06,0.544600938967136,0.07081459
MT,2022-12-24,0.650943396226415,0.056094
SC,2023-04-27,0.700317965023847,0.055587817
MN,2023-06-10,0.705955334987593,0.018733751
HI,2023-01-27,0.622119815668203,0.048376348
MA,2023-05-15,0.781954887218045,0.064221576
ME,2023-03-29,0.661538461538462,0.1028264
TX,2023-03-15,0.869891721969962,0.19773713
TX,2023-01-19,0.915953699043785,0.43645903
VA,2023-02-08,0.702492211838006,0.2858194
MI,2023-01-04,0.823430257058576,0.2079251
MN,2023-04-25,0.71599045346062,0.05463865
TN,2023-05-13,0.64394878149525,0.051890057
NV,2023-04-15,0.769712140175219,0.04511373
OR,2022-11-28,0.772594752186589,0.31369308
NE,2023-02-17,0.834677419354839,0.07550274
MA,2023-05-09,0.820846905537459,0.034354955
WY,2022-11-18,0.352459016393443,0.05289852
UT,2023-01-02,0.650579150579151,0.06065381
WY,2022-12-22,0.403225806451613,0.06814819
IA,2023-01-26,0.727758007117438,0.04438319
AZ,2022-11-22,0.666666666666667,0.077742115
MO,2023-01-25,0.81688533941814,0.1005194
CT,2023-05-21,0.684916201117318,0.057789225
NV,2022-12-10,0.817191283292978,0.126049
MT,2023-01-23,0.575342465753425,0.056412682
TN,2023-05-07,0.626187525815779,0.02494705
PA,2022-12-28,0.77370380979662,0.16129705
MN,2023-03-29,0.729857819905213,0.052304093
PR,2022-11-22,0.718181818181818,0.13892257
KY,2022-11-26,0.768272425249169,0.09844229
ND,2022-11-20,0.474654377880184,0.05515716
OR,2022-11-15,0.725,0.11471406
ME,2023-04-12,0.683076923076923,0.072661765
ID,2023-02-12,0.762264150943396,0.08173822
NM,2023-06-01,0.841688654353562,0.03588622
ME,2022-11-15,0.679878048780488,0.07889703
NJ,2023-02-20,0.459261965655828,0.07546487
PA,2023-02-19,0.736990950226244,0.097059615
WV,2022-10-29,0.778830963665087,0.0291966
MN,2023-03-28,0.729216152019002,0.031433616
CO,2022-11-16,0.642685851318945,0.1533201
VT,2023-04-28,0.645833333333333,0.16865359
KY,2023-01-05,0.857983811626196,0.36394897
OR,2023-05-16,0.729166666666667,0.06546718
IN,2022-11-24,0.691419969894631,0.025361592
MO,2022-11-01,0.736596736596737,0.05004125
NY,2022-11-22,0.749944824542044,0.19065605
WA,2023-05-18,0.804967801287948,0.029119497
RI,2023-05-05,0.791946308724832,0.045121014
WA,2022-12-02,0.851045296167247,0.107090205
FL,2023-01-12,0.805466483432585,0.056572076
KY,2023-01-31,0.777942264988897,0.20983838
IN,2023-03-13,0.658974358974359,0.02784168
ND,2022-10-23,0.490566037735849,0.15517086
OK,2022-12-19,0.794871794871795,0.11646729
MT,2022-12-05,0.584474885844749,0.06432073
MS,2022-11-18,0.788903924221922,0.024546562
MA,2023-02-17,0.82794830371567,0.29199192
MS,2023-03-01,0.807854137447405,0.06275797
WA,2023-01-21,0.770305676855895,0.05389231
AS,2023-05-29,0.142857142857143,0.58387583
GA,2022-11-24,0.75298126064736,0.15719642
PA,2022-11-17,0.772243984331282,0.09294456
PR,2023-01-15,0.768172888015717,0.079106815
DC,2023-02-07,0.826498422712934,0.28377032
MD,2023-02-13,0.723597359735974,0.09065756
GA,2023-05-31,0.772871917263325,0.023260642
OH,2022-10-26,0.747713824636902,0.05936845
SD,2023-04-23,0.517857142857143,0.056293808
ID,2022-10-30,0.738589211618257,0.07369506
OH,2023-05-05,0.732545354590434,0.030615233
GA,2023-04-22,0.769200930954228,0.026500141
KY,2023-05-26,0.761127596439169,0.026094098
NM,2023-03-13,0.81283422459893,0.069320016
LA,2023-01-02,0.758179231863442,0.15345883
OH,2023-04-19,0.73561002478656,0.06640314
MD,2023-01-13,0.746815286624204,0.26772967
MS,2022-10-25,0.772787318361955,0.07185874
TX,2023-04-01,0.880693763139453,0.09809746
ME,2023-05-01,0.62258064516129,0.07505683
HI,2023-04-05,0.694063926940639,0.16990773
VI,2023-02-23,0.857142857142857,0.1517938
TN,2023-03-19,0.617744610281924,0.04050873
PR,2023-01-19,0.808966861598441,0.30500415
NH,2022-11-03,0.858407079646018,0.31178257
CA,2023-05-01,0.684601394361928,0.026918441
CT,2023-05-12,0.670391061452514,0.05076318
WI,2023-05-25,0.73508353221957,0.048753716
DE,2023-05-15,0.771428571428572,0.10335048
DE,2023-05-14,0.782857142857143,0.08732961
UT,2022-11-11,0.701171875,0.10529249
AK,2023-01-06,0.81203007518797,0.11493027
KS,2023-06-05,0.654402102496715,0.04062213
GA,2023-05-01,0.778250773993808,0.0524735
NC,2023-04-03,0.809952606635071,0.23833293
WI,2023-04-16,0.672849915682968,0.031020455
WA,2022-12-15,0.783276450511945,0.08379078
AL,2023-03-12,0.814941740918437,0.07321557
VI,2022-12-22,0.571428571428571,0.20079662
KS,2023-01-17,0.754037267080745,0.02586557
VA,2023-01-30,0.685194805194805,0.15100636
AS,2023-01-31,0.428571428571429,0.32140577
RI,2023-04-10,0.787671232876712,0.060907573
CO,2023-01-05,0.694668820678514,0.04898433
ID,2022-11-23,0.74390243902439,0.03956568
MI,2023-01-21,0.791613179289688,0.24842216
NJ,2023-03-15,0.468887262079063,0.09849982
WV,2022-11-02,0.768740031897927,0.04076602
WV,2023-03-08,0.785223367697594,0.14262544
NM,2022-12-07,0.878712871287129,0.3436304
NJ,2023-01-02,0.480125523012552,0.36552897
ND,2023-03-19,0.553488372093023,0.08838212
PR,2023-01-10,0.655769230769231,0.18189223
RI,2022-12-15,0.837837837837838,0.3228252
IA,2022-11-17,0.730700179533214,0.05937744
NY,2022-12-26,0.725326723749437,0.2265377
IL,2023-04-17,0.602298116820938,0.03528534
GA,2022-11-06,0.768762677484787,0.029907811
TN,2023-04-05,0.652909616178291,0.021749409
OH,2022-10-31,0.666208791208791,0.081723765
ID,2023-02-02,0.766798418972332,0.08352295
SD,2022-11-05,0.488986784140969,0.037227653
OH,2023-01-21,0.724450549450549,0.103186056
IN,2023-04-09,0.604016477857878,0.01766192
MD,2022-11-05,0.692006269592476,0.17083973
AZ,2022-11-23,0.655920281359906,0.09806513
IL,2022-12-23,0.621835443037975,0.09895962
AK,2023-02-20,0.646017699115044,0.08679422
NE,2022-10-28,0.786177105831533,0.06688139
WY,2022-11-14,0.268292682926829,0.03173427
TX,2023-04-20,0.877434925012929,0.42210558
SC,2022-10-23,0.676470588235294,0.06753709
VI,2023-04-07,0.642857142857143,0.45652238
CT,2023-03-29,0.726763717805151,0.032619037
AR,2023-03-28,0.840937114673243,0.18376146
DC,2023-01-19,0.859756097560976,0.3648843
NJ,2022-10-25,0.45165843330981,0.12572886
AR,2023-06-02,0.779881656804734,0.06065496
PR,2022-10-23,0.733224222585925,0.12363166
SC,2023-01-12,0.778662420382166,0.2695798
TN,2022-11-26,0.650721649484536,0.041438315
OH,2022-11-04,0.710005350454789,0.27929258
IL,2023-02-08,0.658782718385367,0.05756282
MI,2023-03-14,0.750949767834529,0.11939472
NH,2023-05-10,0.782426778242678,0.13694325
WA,2023-01-06,0.815292096219931,0.08813554
AK,2023-05-06,0.72093023255814,0.056135427
MD,2022-11-28,0.71025841816758,0.20689449
NV,2022-11-16,0.777239709443099,0.06985355
AZ,2022-10-26,0.630872483221476,0.039202873
MI,2023-03-12,0.721694036300778,0.0513587
NJ,2023-06-05,0.422514619883041,0.032132637
VT,2023-01-28,0.776595744680851,0.29154488
AK,2023-03-28,0.645669291338583,0.033197366
NY,2023-04-28,0.728969860548808,0.097264744
KY,2023-01-14,0.809022556390977,0.09186749
CO,2022-12-17,0.650202429149798,0.05666708
CA,2023-03-05,0.749108734402852,0.07048168
UT,2023-01-31,0.627413127413127,0.024521252
LA,2023-02-23,0.775675675675676,0.008496491
MA,2022-11-02,0.878008298755187,0.29722083
UT,2023-05-29,0.6,0.06569924
KY,2022-12-19,0.790714812085483,0.13110064
NE,2023-01-03,0.823157894736842,0.10422873
CO,2023-05-30,0.603434178250204,0.041942883
MO,2023-01-20,0.826912339475154,0.1939243
FL,2023-01-16,0.76385911179173,0.10385691
CA,2023-04-25,0.730533552533254,0.03625091
AL,2023-05-17,0.838245373543523,0.059465144
RI,2023-04-12,0.798657718120805,0.057447985
NC,2023-01-23,0.852376980817348,0.42038542
UT,2022-12-20,0.671905697445972,0.13235638
NH,2023-02-18,0.7981220657277,0.23990077
AZ,2023-02-03,0.702253855278766,0.028697725
VT,2023-05-12,0.701030927835052,0.3102204
DC,2023-01-15,0.76,0.28062788
LA,2023-04-25,0.743434343434343,0.034811728
MO,2023-02-01,0.795016987542469,0.14776486
PR,2023-04-11,0.683520599250936,0.06208882
HI,2023-03-25,0.643835616438356,0.17573446
OK,2023-03-24,0.784982935153584,0.09898158
WI,2023-03-01,0.726672171758877,0.15130222
ID,2023-03-04,0.713709677419355,0.12861821
AZ,2023-03-11,0.708982035928144,0.059073772
NV,2023-03-26,0.755359394703657,0.08683694
AK,2023-05-25,0.728813559322034,0.09568174
AL,2022-12-04,0.83011583011583,0.047378737
CO,2023-01-04,0.689320388349515,0.02447137
WY,2023-02-13,0.4,0.06885493
AS,2022-12-30,0.142857142857143,0.40403208
NM,2023-04-07,0.809160305343512,0.03301907
PR,2023-03-31,0.717514124293785,0.09346189
MA,2023-02-07,0.822734499205088,0.15780178
NE,2023-01-09,0.843551797040169,0.1614295
RI,2023-06-03,0.836734693877551,0.11038085
NY,2023-04-29,0.709278813749719,0.059667595
IA,2023-04-20,0.686940966010733,0.027088027
AL,2023-04-06,0.834705075445816,0.03261784
SC,2023-05-10,0.690533015115354,0.047255874
DC,2022-12-25,0.715189873417722,0.49280363
NH,2023-02-06,0.742081447963801,0.27450803
CT,2023-03-16,0.721973094170404,0.03832408
MO,2022-10-24,0.717253317945759,0.079786524
WY,2022-12-12,0.368,0.054160256
RI,2022-11-02,0.825503355704698,0.035320852
PA,2023-04-04,0.758257403189066,0.02435045
ME,2022-11-06,0.70392749244713,0.32030722
SD,2022-11-15,0.541125541125541,0.09513393
WA,2023-04-04,0.78319783197832,0.06246253
NC,2022-12-18,0.83575786015955,0.44713908
AK,2023-03-15,0.730434782608696,0.061047044
MI,2023-06-10,0.753724802804557,0.035812978
MO,2022-12-31,0.82565011820331,0.21973117
NC,2023-03-21,0.834019204389575,0.51580876
AR,2022-11-20,0.715741789354473,0.03540408
CO,2022-11-08,0.616613418530352,0.11059907
AS,2023-02-25,0.285714285714286,0.21085632
GA,2023-03-31,0.785271317829457,0.021226166
NM,2022-11-09,0.80352644836272,0.10526592
VT,2022-12-29,0.89010989010989,0.20839076
NC,2023-05-12,0.803812180381218,0.1665436
VA,2023-06-08,0.69196675900277,0.06015683
ND,2022-11-26,0.490566037735849,0.08525861
KS,2023-06-08,0.709592641261498,0.048777815
NM,2023-03-30,0.823529411764706,0.1080702
DE,2023-06-03,0.698224852071006,0.07257662
WV,2023-05-10,0.805042016806723,0.02764891
KY,2023-02-06,0.765047135605511,0.36075518
SC,2023-02-27,0.700475435816165,0.11312066
OK,2022-11-03,0.771369721936148,0.086089216
CT,2023-05-22,0.668156424581006,0.06674423
RI,2023-02-10,0.856209150326797,0.38788086
AR,2023-04-08,0.735576923076923,0.02640401
SD,2022-10-31,0.467532467532468,0.0284389
VI,2023-01-04,0.571428571428571,0.59157944
AZ,2022-12-06,0.735330073349633,0.3705858
WI,2023-02-21,0.718801996672213,0.010639131
ID,2023-04-25,0.735408560311284,0.05334397
AZ,2022-11-04,0.646630236794171,0.031160055
ME,2023-05-07,0.617088607594937,0.12745768
VT,2023-01-18,0.8125,0.27490613
CO,2023-05-02,0.608140462889066,0.036184516
CO,2023-03-20,0.591687041564792,0.041508794
ID,2022-11-30,0.753787878787879,0.06068661
AS,2022-12-22,0.714285714285714,0.34641492
WI,2023-02-02,0.735294117647059,0.085245505
AS,2023-06-04,0.428571428571429,0.5650259
TN,2023-01-27,0.662983425414365,0.047866452
IN,2023-05-02,0.650976464697046,0.022704788
NM,2022-12-27,0.821808510638298,0.11121156
WV,2023-02-07,0.796200345423143,0.13127145
NV,2023-05-22,0.73690932311622,0.05456964
KY,2023-04-13,0.799272727272727,0.06774223
MI,2023-04-08,0.73009791400596,0.061666727
NV,2023-04-08,0.788732394366197,0.06262993
AZ,2023-03-12,0.69009009009009,0.036892466
OR,2023-06-10,0.669341894060995,0.13814156
AK,2022-10-29,0.787671232876712,0.025488747
IL,2023-02-17,0.655748031496063,0.12668876
WY,2022-10-27,0.352459016393443,0.029146513
KS,2022-11-16,0.741935483870968,0.036948223
SC,2022-11-03,0.712191358024691,0.069263875
VT,2023-04-22,0.641304347826087,0.3035148
NY,2023-01-28,0.743768246126207,0.21650311
NC,2022-11-17,0.841357175607519,0.5282072
MN,2023-06-03,0.745700245700246,0.018930342
NV,2023-03-27,0.770676691729323,0.043974034
IN,2022-11-14,0.699648417880462,0.021392848
WV,2023-01-20,0.802047781569966,0.15348285
OH,2023-04-09,0.687656033287101,0.019100996
MS,2022-11-24,0.754742547425474,0.06897356
KS,2023-03-20,0.629156010230179,0.053106535
HI,2023-05-21,0.6036866359447,0.1125567
OK,2023-05-29,0.698717948717949,0.0352004
NJ,2023-05-06,0.431691965938541,0.025195349
WA,2023-03-30,0.787292817679558,0.22330323
CO,2023-03-22,0.587869362363919,0.052045155
LA,2022-11-01,0.733424470266576,0.07236095
NY,2023-01-24,0.75974899148364,0.27546114
AL,2023-04-07,0.831399317406143,0.043143306
NJ,2022-12-29,0.469465648854962,0.38334665
MT,2022-12-28,0.722222222222222,0.15225774
NC,2023-05-31,0.796626506024096,0.2349469
ID,2022-10-27,0.763565891472868,0.06502728
NE,2023-01-10,0.840425531914894,0.15054159
PR,2022-11-27,0.653418124006359,0.051173974
CO,2023-02-13,0.56128024980484,0.020548027
SD,2023-03-31,0.591111111111111,0.07956829
CO,2022-12-16,0.649022801302932,0.10954415
DE,2023-01-11,0.906077348066298,0.5514206
SD,2022-11-10,0.528384279475982,0.06735494
PR,2023-02-01,0.783464566929134,0.087422505
